id	text	is_humor	humor_rating	humor_controversy	offense_rating
2381	I (observed that Millennials is convinced that Fanny Packs are fashionable): That's funny. Best punk ever. 	1	1.83	0.0	0.4
2382	"Grandpa, how did you support the gay marriage? Did you march like civil rights?" "No. Marching is hard. I tweet about it." 	1	1.76	0.0	0.05
2384	How do you call a lesbian that just turned a hasbia? 	1	1.53	0.0	1.65
2386	Where is the best place in America to shop for a football kit? New Jersey! 	1	2.31	1.0	0.0
2388	Word games let me deaf. Mathematical word games leave me number. 	1	2.3	1.0	0.0
2389	I open my phone and read your text. The message is so terrible and heartbreaking, I have no idea how to answer. I type my condolences in the GIF search. 	1	2.2	1.0	0.1
2391	Judas: This Jesus guy really nakes me 	1	1.6	1.0	2.7
2392	I think more people used tonight the word "shitshow" as in the history of the word 	1	0.83	0.0	0.0
2393	Did you know about the Pessimistic German Vegetarian? He feared the sausage 	1	2.05	1.0	0.05
2394	How do you call a 60-year-old whose puberty has just started? A later boomer. 	1	2.3	0.0	0.2
2397	Ghost Hunter: Is there a spirit here tonight Ghost Me: Yeppers Ghost Hunter: Did it just said Yeppers 	1	1.9	1.0	0.15
2400	The best part of the body is probably the big bone ball that sticks out of her ankle, which is magnetic from something heavy that falls you fall. Excellent design. Let yourself really know that you are alive. 	1	2.79	0.0	0.0
2401	What is the difference between a stripper and a hooker? Normally about 40 US dollars 	1	2.45	1.0	1.95
2403	How do you call a Mexican cross with a octopus? I do not know, but it can certainly choose the salad. 	1	1.55	0.0	3.4
2404	How should they say goodbye to a thousand Japanese people? A big wave 	1	2.75	1.0	2.6
2405	I in real life: * Saw quiet all * online: [scream through a big cone] step right up, people! We have jokes and jokes and jokes! Punish, male nozzle, absurdity. You want it, I got it. Your lol is my goal. I'm not happy until the knee becomes addictive ... 	1	2.0	1.0	0.0
2406	My neighbor blew his meditation music, but every time I deal with something to say, I'm filled with a deep feeling of peace. 	1	2.39	1.0	0.0
2410	My father once told me that if I have a potato in my floating trunks, attract more women ... he forgot to tell me that I should put the potato in the front. 	1	3.35	1.0	0.05
2411	How many Irish Publishers do it needs to change a light bulb? Two. One to change the pear and sing how big the old pear was. 	1	2.15	1.0	0.55
2412	If I were a Muslim, I would like to hide my face. 	1	1.24	0.0	4.0
2416	If you want someone to get out of the way, establish the dominance by saying "ex-squeeze me" 	1	1.79	0.0	0.25
2417	'Tis the season to start phrases with apostrophes. 	1	2.16	1.0	0.05
2418	Give a white man a fish and he will eat for a day. Give a black man a fishing rod and he will fish your car buttons through your mailbox. 	1	1.28	0.0	3.95
2419	What use bats to make baseball? Baseball man 	1	1.65	1.0	0.0
2422	I: Hey, do you have the time? My watch is wrong watch: Everything I say is, why is there no white panther 	1	0.8	0.0	0.95
2423	What is baked every day and sells itself? Your mother 	1	2.05	1.0	1.95
2425	On an island holidays with my family. When I'm attacked by a shark, they do not accuse him - the Chum Speedo was my idea. 	1	1.75	0.0	0.0
2427	Woman: It's not a chick flame! I: Was the movie published in February? W: Yes. M: Are you back on the cover? W: Sigh .. yes 	1	2.11	1.0	0.0
2428	If you ever think that someone you know that they were replaced by a robot, just ask them to identify traffic lights or cars. 	1	2.07	1.0	0.0
2429	What do you call a gay man paradise? A fruit color. 	1	2.05	0.0	2.35
2430	I think my friend has a matter with my wife. He seems unhappy lately. 	1	3.28	0.0	0.4
2431	If your wife recalled a memory year ago, and you have no reminder, you do not accuse yourself ... that's just a collapse in the matrix. Our robot overlord put the memory in the head, but forget to put it in her. 	1	2.24	1.0	0.0
2433	Daughter: Dad in a lesbian father: Okay, it's cool 2nd daughter: dad I am a lesbian-to-dad: May someone in this family like guys? Son: I'm doing 	1	3.25	0.0	1.25
2434	I only sleep with antivubschen 3 years child support is much better than 18 	1	2.32	1.0	1.4
2436	At least you invite me for dinner. Him: I do not deal with married women. You: But I'm your wife. He: I do not make any exceptions. 	1	3.0	1.0	0.1
2437	I'm done to be a popular goods. When everyone is immersed. 	1	2.83	0.0	0.0
2438	What is the least spoken language of the world? Sign language. 	1	2.71	1.0	0.85
2439	What is the difference between a peaking tom and a pick pocket? One of them snaps watches that snap the other watches 	1	2.75	1.0	1.1
2441	Why do Chinese children do not believe in Santa? Because you make the toys 	1	2.74	1.0	2.65
2442	I saw the other day a gay fish porn ... ... it was pretty homoaco. 	1	2.15	1.0	1.25
2443	My girlfriend is funny, she always starts with talks, "Do you even hear me?" 	1	3.0	1.0	0.15
2449	"What you are doing?" asked my wife. "Plastic mice on the lawn to keep elephants away." "There are no damn elephants out there," she growled. "Of course not," I answered, "I published the plastic music!" 	1	2.05	1.0	0.0
2451	I once dated a dysexic woman. I took her home and cooked my sock. 	1	2.25	1.0	1.85
2452	I will not lie ... Some of these cases were a bit difficult to store themselves. IttoOldfortHiscrap. 	1	1.54	0.0	0.0
2454	How do you call a pigeon gynecologist? A lip reader 	1	2.95	1.0	1.3
2457	Today is the day of the earth. Be good today in the environment by recycling a few old jokes. 	1	2.44	0.0	0.0
2458	Nigerian accent made easy: Happy Birthday = API Bed Day Xbox 360 = Eggs Bugs Three Signy McDonald's = Magdonna's Husband = Ozzband Face = Con-Son Order Chinese = Hoda Shy Knee Google = Gugu Safe Journey = Johnny Save 	1	1.85	0.0	2.65
2459	Did you know that 97% of the world are stupid? Luckily I am in the other 5%. 	1	3.05	0.0	0.35
2460	The way to your heart: Make your bomb as Sopita with Limon and Tapatio 	1	1.17	1.0	0.05
2461	What is the best reason to date a pornstar? You never have to meet your father. 	1	1.7	1.0	1.45
2464	I prefer to protect my family in the future of several unforeseen financial curing, and I mean that I get a vasectomy. 	1	2.68	0.0	0.4
2465	I: I'm not scared. Pregnant woman: All four of our daughters will be teenagers at the same time. I: * Never stop screaming * 	1	2.68	1.0	0.1
2466	There is a fine line between love and love. 	1	1.4	0.0	0.0
2468	Protip: A person to marry is not the only way to bring someone to take their name, there are also identity theft. 	1	2.45	1.0	0.15
2469	The word "stressed" is written backward "desserts". ... and dessert to eat can actually help to reduce stress. 	1	2.33	0.0	0.0
2470	I'm so glad we had the internet during the blocking class so we could meet online to make misery 	1	2.5	0.0	0.15
2471	Chatting and flirting with this 14-year-old chick, now she tells me that she is a hidden policeman. How freakin is cool is that for someone her age. 	1	2.95	1.0	1.85
2472	Welcome in the 40s. You just hurt your back when you read this tweet. 	1	2.4	1.0	0.05
2473	Why did the transgender person disappeared after they have given birth? They became transparent. 	1	2.2	1.0	1.9
2475	I can not stand wheelchairs. Damn, I have adjusted the punctuation on this. It should be: "I can not stand! Wheelchairs?" 	1	2.33	0.0	1.4
2476	My girlfriend told me, I have to come in shape ..... I told her "I'm in shape! Round is a form!" 	1	2.35	0.0	0.0
2478	How did the Metzger educated his wife? Meet Patty! 	1	3.05	1.0	0.2
2480	I'm not angry enough with you to enter all caps, but you angry me so I use two exclamation marks at the end of my sentence !! 	1	1.75	0.0	0.0
2482	Doctor told me, I would have six months to live. "Ernst Doc?" I asked. "Can I do something?" "Move to Kansas and marry, he answered." It will be the longest six months of your life. " 	1	2.55	1.0	0.25
2483	I believe that old ladies in wheelchairs with blankets covering their legs are actually in retirement of mermaids. 	1	1.85	0.0	0.25
2486	If Doomsday Prep companies thought Doomsday really came, they would not soon be that they are soon worthless bar. 	1	2.17	1.0	0.0
2487	What is the best way to stop a politician? A really strong gust of wind. 	1	1.6	1.0	0.35
2495	Jobs from the 90s that are not nearby: Steve 	1	1.75	1.0	0.6
2496	Where is the elevator? Americans: You mean the elevator? Englisch: Yes, we call it a lift. American: It's called a lift. We invented it. English: And we invented the language. 	1	2.47	0.0	0.2
2497	My parents do not say what their six children love them best, but they told me that I'm finished just for the first five years. 	1	2.4	1.0	0.1
2498	I find a good way to warm up on a cold winter day by giving anxious sweat that think about the future of humanity. 	1	2.62	0.0	0.0
2499	My girlfriend said to me, "I see another man." I said, "Well, try to rub your eyes or something." 	1	2.75	1.0	0.05
2501	My girlfriend wanted a marriage like a fairy tale ... I gave her bread crumbs and leaving her in the forest. 	1	2.5	0.0	0.3
2502	How do you call an Irish J pop singer? Rady O'Gaga. 	1	1.63	0.0	1.5
2503	What happens when the bolt of Usain misses his bus? He waits for the next stop on it. 	1	3.1	1.0	0.0
2504	What wins a rich fat Englishman? Many pounds. 	1	2.5	0.0	0.5
2505	I have more if I talk to my Hispanic friends. It means you a lot. 	1	1.94	1.0	1.1
2506	How can you tell a Belgian in a submarine? He is the one with a parachute on his back. 	1	1.75	0.0	1.6
2507	What happens when a Chinese man is running in a wall with a boner? He breaks his nose. 	1	1.95	1.0	2.75
2509	I want a girlfriend with OCD, in this way, if I want to go home, I can just say, "Are you sure you check the oven before we left?" 	1	2.05	1.0	1.4
2510	How do you call a person with a Simpsons fetish? Homer sexual. 	1	2.05	0.0	0.8
2511	Since my wife born the birth of all doctors, "Push!" I was convinced that it was a train door. 	1	1.9	1.0	0.2
2512	When my wife and I prepare to go out, go out, and in a hurry, I would like to help you to get ready for faster by repeatedly telling her in which time it is every few minutes. 	1	2.27	1.0	0.2
2513	Girlfriend: "Babe, it's hot, I need a fan" [Friend starts to take pictures with her and begging autographs] 	1	3.11	1.0	0.0
2514	I tried to bring back sexy, but the lady in Walmart assured me that I did not get it there. 	1	2.6	1.0	0.1
2517	The most relevant part about Bilbo is that he had a bulletproof shirt, and a ring that makes them invisible, but instead of coming into mischief, he just stayed at home for 60 years of smoking pipe and work on a book. 	1	2.18	0.0	0.15
2518	What is the main cause of blindness in middle-aged women? Shit golfers! 	1	1.26	1.0	0.55
2519	If there is one thing that makes me passed, it is a DART card at a blanket. 	1	2.0	1.0	0.0
2520	What do you call a cash in Russia? A poo can. 	1	2.65	1.0	1.2
2522	Wife of you have several layers of me: Oh, I understand it. Like a delicious bean pool 	1	2.35	0.0	0.4
2524	Titanic dropped 103 years ago ... ... the only thing your mother did not go down! Hi-yo! 	1	2.45	0.0	1.7
2525	Be careful not to get your smartphone or TV that you spy on you. Your vacuum cleaner has been collecting dirt for years. 	1	2.95	0.0	0.0
2526	Did you know about the Mexican train killer? He had locomotives 	1	1.7	0.0	1.45
2528	If you learn from the guy, which was half black and half Japanese ... ... every 7th of December, he would attack Pearl Bailey. 	1	1.45	0.0	3.15
2529	What is the Worlds Saddest Pizza? Pepperly. 	1	2.2	0.0	0.05
2530	Why do white people own so many pets? Because we can not have more people. 	1	1.75	0.0	3.9
2531	I am like an iPhone when it comes to assuming after work ... my battery says, I still have 47% left, but in reality I will be dead and energy within 30 minutes. 	1	2.53	1.0	0.0
2532	I do not think the lady who has just a baby in the library knows how babies work 	1	2.88	0.0	0.05
2536	In which country does she refuse to use Wi-Fi and Bluetooth? In Wireland. 	1	2.11	1.0	0.05
2537	Paddy wanted to buy a labrador .. Mick said, "Fuck that, you saw how many of your owners are blind!" 	1	1.0	0.0	0.7
2539	Yesterday I went for a walk with a beautiful girl as she noticed me, we went for a race 	1	3.21	0.0	1.0
2541	What did the potato said to his lover? You have incredible eyes. 	1	2.0	1.0	0.0
2542	Did you hear Bruce Jenner, was in a car accident? He was unvaged, but his tranny was damaged. 	1	2.0	0.0	2.55
